Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
ladraum,4,https://github.com/ladraum,User,False,5788,5,4,9,29,21,22,False
piloopin,4,https://github.com/piloopin,User,False,4174,10,0,0,15,7,0,False
valorkin,4,https://github.com/valorkin,User,False,4882,0,0,0,30,328,14,False
MatthiasKunnen,4,https://github.com/MatthiasKunnen,User,False,3315,0,0,0,30,13,4,False
mlz11,4,https://github.com/mlz11,User,False,1194,0,0,0,9,4,0,False
lukasmatta,4,https://github.com/lukasmatta,User,False,4308,0,0,0,30,7,13,False
tamascsaba,3,https://github.com/tamascsaba,User,False,4394,0,0,0,30,52,10,False
jainanuj0812,3,https://github.com/jainanuj0812,User,False,3764,0,0,0,30,0,0,False
simonua,3,https://github.com/simonua,User,False,3887,0,0,0,2,8,0,False
shefalisinha,3,https://github.com/shefalisinha,User,False,4273,0,0,0,1,1,0,False
ShaviPathania,3,https://github.com/ShaviPathania,User,False,4231,0,0,0,7,2,0,False
FrankiePo,3,https://github.com/FrankiePo,User,False,4205,0,0,0,30,14,0,False
seabasso,3,https://github.com/seabasso,User,False,2000,2,0,0,3,0,0,False
SamVerschueren,3,https://github.com/SamVerschueren,User,False,4612,30,30,30,30,755,968,False
saifabusaleh,3,https://github.com/saifabusaleh,User,False,3412,30,30,17,30,9,18,False
SahulKola,3,https://github.com/SahulKola,User,False,2449,15,7,0,30,2,2,False
rixrix,3,https://github.com/rixrix,User,False,5926,30,30,30,30,35,3,False
nebulou5,3,https://github.com/nebulou5,User,False,4011,30,16,17,30,25,21,False
renanmontebelo,3,https://github.com/renanmontebelo,User,False,3631,0,0,0,4,0,0,False
piotrtomiak,3,https://github.com/piotrtomiak,User,False,4316,0,0,0,30,34,4,False
ochafik,3,https://github.com/ochafik,User,False,5395,0,0,0,30,266,6,False
Nicoss54,3,https://github.com/Nicoss54,User,False,2986,0,0,0,24,35,7,False
amayer42,3,https://github.com/amayer42,User,False,4150,0,0,0,3,0,0,False
alexcastillo,3,https://github.com/alexcastillo,User,False,4849,0,0,0,30,388,262,False
zverbeta,3,https://github.com/zverbeta,User,False,4073,0,0,0,11,31,0,False
Yerkon,3,https://github.com/Yerkon,User,False,4342,0,0,0,26,14,1,False
mhartington,3,https://github.com/mhartington,User,False,4472,0,0,0,30,1453,25,False
maxime-allex,3,https://github.com/maxime-allex,User,False,4769,0,0,0,10,2,4,False
kirjs,3,https://github.com/kirjs,User,False,4510,0,0,0,30,196,41,False
keertip,3,https://github.com/keertip,User,False,4562,0,0,0,30,17,0,False
jithil-kore,3,https://github.com/jithil-kore,User,False,2298,5,1,0,8,1,0,False
yharaskrik,3,https://github.com/yharaskrik,User,False,3762,30,30,30,30,70,6,False
gary-b,3,https://github.com/gary-b,User,False,4714,23,6,17,11,36,13,False
ejcheng,3,https://github.com/ejcheng,User,False,1680,30,30,30,30,106,22,False
dependabot[bot],3,https://github.com/apps/dependabot,Bot,False,2133,30,30,0,0,0,0,False
aschaap,3,https://github.com/aschaap,User,False,3800,0,0,0,29,7,9,False
arielbackenroth,3,https://github.com/arielbackenroth,User,False,5347,0,0,0,3,2,5,False
voithos,3,https://github.com/voithos,User,False,5050,0,0,0,30,52,152,False
