pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
5366,45,45,0,0,0.0,closed,True,True
5349,64,0,0,0,0.0,closed,True,True
5301,0,3,0,0,0.0,closed,True,True
5258,81,0,0,0,0.0,closed,False,False
5157,5,3,0,0,0.0,closed,False,False
5075,6,0,0,0,0.0,closed,True,True
5040,55,0,0,0,0.0,closed,False,False
5035,93,0,0,0,0.0,closed,False,False
5028,51,0,0,0,0.0,closed,True,True
4988,1,0,0,0,0.0,closed,False,False
4975,20,0,0,0,0.0,closed,True,True
4962,48,45,1,0,0.0,closed,False,False
4909,6,0,0,0,0.0,closed,False,False
4851,2,0,0,0,0.0,closed,False,False
4760,24,0,0,0,0.0,closed,False,False
4601,9,9,0,0,0.0,closed,False,False
4428,41,41,0,0,0.0,closed,True,True
4416,2,1,1,0,0.0,closed,False,False
4383,6,0,3,0,0.0,closed,False,False
4361,50,0,0,0,0.0,closed,False,False
4357,8,8,0,0,0.0,closed,False,False
4289,1,1,1,0,0.0,closed,False,False
4256,1,1,0,0,0.0,closed,False,False
3926,35,6,0,0,0.0,closed,False,False
3766,2,0,1,0,0.0,closed,False,False
3724,3,1,1,0,0.0,closed,True,True
3686,35,40,2,0,0.0,closed,True,True
3641,3,1,0,0,0.0,closed,False,False
3545,5,5,0,0,0.0,closed,True,True
3544,1,0,0,0,0.0,closed,False,False
3512,1,1,0,0,0.0,closed,False,False
3500,28,0,0,0,0.0,closed,True,True
3407,5,0,0,0,0.0,closed,False,False
3302,2,0,1,0,0.0,closed,False,False
3291,1,1,0,0,0.0,closed,True,True
3283,46,0,1,0,0.0,closed,False,False
3242,30,0,0,0,0.0,closed,False,False
3053,2,0,1,0,0.0,closed,False,False
2940,28,0,2,0,0.0,closed,False,False
2936,3,3,0,0,0.0,closed,True,True
2919,51,0,0,0,0.0,closed,False,False
2819,95,0,0,0,0.0,closed,False,False
2811,4,0,1,0,0.0,closed,False,False
2792,2,2,0,0,0.0,closed,False,False
2664,21,11,0,0,0.0,closed,False,False
2496,1,1,0,0,0.0,closed,True,True
2485,4,0,1,0,0.0,closed,False,False
2386,3,1,0,0,0.0,closed,True,True
2195,48,0,0,1,1.0,closed,True,True
2114,12,9,0,0,0.0,closed,True,True
1959,5,5,0,0,0.0,closed,False,False
1945,7,7,0,0,0.0,closed,True,True
1761,4,0,0,0,0.0,closed,False,False
1760,5,0,0,0,0.0,closed,False,False
1744,27,0,0,0,0.0,closed,True,True
1743,27,0,0,0,0.0,closed,False,False
1741,28,0,0,0,0.0,closed,True,True
1739,8,7,1,4,0.6666666666666666,closed,True,True
1735,4,0,0,0,0.0,closed,False,False
1733,62,0,2,0,0.0,closed,False,False
1731,4,0,2,0,0.0,closed,False,False
1727,27,0,0,0,0.0,closed,False,False
1726,27,0,0,0,0.0,closed,True,True
1721,27,0,0,0,0.0,closed,False,False
1695,43,1,1,0,0.0,closed,False,False
1658,1,1,0,0,0.0,closed,True,True
1653,2,2,0,0,0.0,closed,True,True
1644,5,0,114,0,0.0,closed,True,True
1600,18,3,0,0,0.0,closed,True,True
1558,5,5,1,0,0.0,closed,True,True
1491,1,0,4,0,0.0,closed,False,False
1468,0,0,2,0,0.0,closed,False,False
1371,13,3,0,0,0.0,closed,False,False
1032,1,1,0,0,0.0,closed,True,True
1031,24,0,3,0,0.0,closed,True,True
992,3,0,27,5,2.5,closed,True,True
941,26,12,1,0,0.0,closed,False,False
932,1,1,0,0,0.0,closed,False,False
877,1,1,0,1,0.5,closed,True,True
868,506,3,2,0,0.0,closed,False,False
857,4,0,7,5,5.0,closed,False,False
765,1,1,0,0,0.0,closed,False,False
761,1,1,2,0,0.0,closed,False,False
694,19,4,1,0,0.0,closed,True,True
693,15,0,0,2,2.0,closed,False,False
618,26,17,2,0,0.0,closed,True,True
605,1,0,6,3,3.0,closed,False,False
553,2,0,0,0,0.0,closed,True,True
498,11,2,0,0,0.0,closed,True,True
324,78,0,4,1,0.5,closed,False,False
282,4,0,0,0,0.0,closed,False,False
276,1,0,0,0,0.0,closed,False,False
242,16,0,2,0,0.0,closed,False,False
225,20,0,2,0,0.0,closed,True,True
124,1,1,0,0,0.0,closed,True,True
110,13,4,2,0,0.0,closed,True,True
56,11,11,0,0,0.0,closed,True,True
32,1,1,0,0,0.0,closed,True,True
31,1,1,0,0,0.0,closed,True,True
