Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
prayagverma,1,https://github.com/prayagverma,User,False,5006,0,0,0,30,137,8,False
Battery233,1,https://github.com/Battery233,User,False,2728,0,0,0,25,20,2,False
Cat7373,1,https://github.com/Cat7373,User,False,3774,30,30,30,30,344,41,False
Oliviaophia,1,https://github.com/Oliviaophia,User,False,3288,8,8,6,1,54,1328,False
czy5074,1,https://github.com/czy5074,User,False,2854,0,0,0,30,0,1,False
Grasssleeve,1,https://github.com/Grasssleeve,User,False,2517,3,3,0,5,0,13,False
cfrank,1,https://github.com/cfrank,User,False,4543,30,30,30,30,15,18,False
ChuangSheep,1,https://github.com/ChuangSheep,User,False,2294,30,30,18,6,14,2,False
yongyizang,1,https://github.com/yongyizang,User,False,3135,28,23,5,30,68,58,False
0x203,1,https://github.com/0x203,User,False,4981,11,10,7,14,14,1,False
nihuo,1,https://github.com/nihuo,User,False,5374,12,8,3,10,35,8,False
unixzii,1,https://github.com/unixzii,User,False,4438,30,30,19,30,932,1272,False
beiatisi,1,https://github.com/beiatisi,User,False,3887,0,0,0,30,7,2,False
DadKeats,1,https://github.com/DadKeats,User,False,3526,0,0,0,8,2,0,False
sinogermany,1,https://github.com/sinogermany,User,False,4248,30,30,5,2,5,0,False
danielsz,1,https://github.com/danielsz,User,False,4991,30,30,30,30,129,248,False
dgstranz,1,https://github.com/dgstranz,User,False,4241,4,3,2,18,7,1,False
peppy,1,https://github.com/peppy,User,False,5498,30,30,30,30,4499,190,False
699cn,1,https://github.com/699cn,User,False,2127,1,1,0,1,3,0,False
sjhddh,1,https://github.com/sjhddh,User,False,4131,4,2,23,30,29,25,False
996BC,1,https://github.com/996BC,User,False,2023,1,1,1,2,11,207,False
996browser,1,https://github.com/996browser,User,False,2147,2,1,0,2,7,331,False
ame017,1,https://github.com/ame017,User,False,3134,6,2,10,14,31,66,False
PhotonSPK,1,https://github.com/PhotonSPK,User,False,2654,22,16,17,7,45,0,False
estemomento,1,https://github.com/estemomento,User,False,3416,0,0,0,16,24,15,False
a1exwang,1,https://github.com/a1exwang,User,False,3749,0,0,0,30,50,9,False
alex7931,1,https://github.com/alex7931,User,False,2683,17,16,1,1,4,1,False
Alexxigang,1,https://github.com/Alexxigang,User,False,2535,4,3,0,30,2,2,False
amosbird,1,https://github.com/amosbird,User,False,4224,30,30,30,30,348,23,False
AndrewBroz,1,https://github.com/AndrewBroz,User,False,4349,16,11,0,24,30,15,False
AnBera,1,https://github.com/AnBera,User,False,4526,9,8,9,22,24,0,False
ArronHuang,1,https://github.com/ArronHuang,User,False,2399,30,30,1,24,3,1,False
BadTeachersICU,1,https://github.com/BadTeachersICU,User,False,2147,1,1,0,2,0,0,False
icm-ai,1,https://github.com/icm-ai,User,False,2944,12,8,5,30,17,1,False
bflatmajor,1,https://github.com/bflatmajor,User,False,3435,15,13,26,8,6,0,False
linhr,1,https://github.com/linhr,User,False,4154,30,30,30,11,9,18,False
Aneureka,1,https://github.com/Aneureka,User,False,3384,0,0,0,26,230,506,False
hongxinliu,1,https://github.com/hongxinliu,User,False,2557,0,0,0,7,8,38,False
houkensjtu,1,https://github.com/houkensjtu,User,False,4483,30,28,30,30,152,15,False
ArrisLee,1,https://github.com/ArrisLee,User,False,3163,30,30,1,20,5,6,False
IanvsPoplicola,1,https://github.com/IanvsPoplicola,User,False,3462,24,17,2,17,17,1,False
eltociear,1,https://github.com/eltociear,User,False,3056,0,0,0,30,0,17,False
liujiajun,1,https://github.com/liujiajun,User,False,4476,30,30,30,30,19,19,False
organizejs,1,https://github.com/organizejs,User,False,2930,30,30,30,13,19,2,False
considine,1,https://github.com/considine,User,False,3721,15,13,10,30,18,11,False
dragen1860,1,https://github.com/dragen1860,User,False,4315,2,2,30,30,3075,17550,False
Wereworlf-Jacob,1,https://github.com/Wereworlf-Jacob,User,False,2151,1,1,2,15,0,0,False
JameRoyar,1,https://github.com/JameRoyar,User,False,3272,1,1,3,10,1,0,False
jasonnull,1,https://github.com/jasonnull,User,False,3009,0,0,0,21,5,2,False
meibug,1,https://github.com/meibug,User,False,3513,0,0,0,19,1,0,False
jialiang-shen,1,https://github.com/jialiang-shen,User,False,3453,1,1,0,1,0,0,False
JimmyCheng,1,https://github.com/JimmyCheng,User,False,4626,2,2,8,24,3,2,False
tianxizhong,1,https://github.com/tianxizhong,User,False,1902,0,0,0,0,0,0,False
devon-ge,1,https://github.com/devon-ge,User,False,2986,1,1,17,3,1,7,False
wudi,1,https://github.com/wudi,User,False,4368,30,30,30,30,285,6,False
stdcode,1,https://github.com/stdcode,User,False,2147,2,1,0,5,0,0,False
fynv,1,https://github.com/fynv,User,False,3849,4,4,30,30,95,81,False
filipefilardi,1,https://github.com/filipefilardi,User,False,3959,30,30,10,30,66,39,False
Franklxs,1,https://github.com/Franklxs,User,False,4352,1,1,0,1,0,0,False
FuckU996,1,https://github.com/FuckU996,User,False,2151,1,1,0,2,0,0,False
ErSanSan233,1,https://github.com/ErSanSan233,User,False,2655,0,0,0,13,24,287,False
iocoo,1,https://github.com/iocoo,User,False,4766,0,0,0,30,2,2,False
anegg0,1,https://github.com/anegg0,User,False,3790,0,0,0,30,41,1,False
GerryIsWarrior,1,https://github.com/GerryIsWarrior,User,False,3693,1,1,3,11,50,421,False
fengshenyuan,1,https://github.com/fengshenyuan,User,False,3163,10,6,8,9,6,0,False
wei-han,1,https://github.com/wei-han,User,False,3273,1,1,2,7,3,1,False
ecrecover,1,https://github.com/ecrecover,User,False,3139,2,2,6,12,3,0,False
haoranzhang929,1,https://github.com/haoranzhang929,User,False,2622,4,3,0,30,5,8,False
miaohancheng,1,https://github.com/miaohancheng,User,False,3110,3,1,2,8,14,92,False
