Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
fxfactorial,2,https://github.com/fxfactorial,User,False,4439,0,0,0,30,1148,93,False
achmand,2,https://github.com/achmand,User,False,3732,5,2,4,18,18,43,False
draganm,2,https://github.com/draganm,User,False,4557,30,30,30,30,24,13,False
aeharvlee,2,https://github.com/aeharvlee,User,False,2147,30,30,30,30,63,4,False
DavidHuie,2,https://github.com/DavidHuie,User,False,5115,30,30,30,30,49,7,False
gzliudan,2,https://github.com/gzliudan,User,False,3911,30,30,30,30,22,1,False
cratiu222,2,https://github.com/cratiu222,User,False,393,30,30,0,30,2,0,False
MysticRyuujin,2,https://github.com/MysticRyuujin,User,False,3791,30,30,30,30,134,68,False
callendorph,2,https://github.com/callendorph,User,False,5105,30,30,30,30,5,3,False
BorkBorked,2,https://github.com/BorkBorked,User,False,976,14,12,2,29,10,83,False
bkirwi,2,https://github.com/bkirwi,User,False,4695,30,30,27,30,52,916,False
AusIV,2,https://github.com/AusIV,User,False,4927,0,0,0,30,35,2,False
ARR4N,2,https://github.com/ARR4N,User,False,5172,0,0,0,30,41,23,False
Shadowfiend,2,https://github.com/Shadowfiend,User,False,6135,0,0,0,30,157,72,False
atoulme,2,https://github.com/atoulme,User,False,6056,0,0,0,30,234,10,False
randomshinichi,2,https://github.com/randomshinichi,User,False,3727,0,0,0,30,29,6,False
andreisilviudragnea,2,https://github.com/andreisilviudragnea,User,False,3858,0,0,0,30,66,0,False
AmitBRD,2,https://github.com/AmitBRD,User,False,1830,3,3,1,30,10,1,False
Kamandlou,2,https://github.com/Kamandlou,User,False,1474,30,30,4,30,220,48,False
alonmuroch,2,https://github.com/alonmuroch,User,False,4358,30,30,30,30,31,5,False
shekhirin,2,https://github.com/shekhirin,User,False,4124,30,30,30,30,414,44,False
nizsheanez,2,https://github.com/nizsheanez,User,False,5070,30,29,30,30,36,72,False
alex347,2,https://github.com/alex347,User,False,5108,14,9,4,9,1,2,False
abeln,2,https://github.com/abeln,User,False,4640,30,30,30,17,30,24,False
kumavis,2,https://github.com/kumavis,User,False,4731,30,30,30,30,1384,29,True
tailingchen,2,https://github.com/tailingchen,User,False,3229,30,30,4,13,38,3,False
mirokuratczyk,2,https://github.com/mirokuratczyk,User,False,3677,30,30,1,30,22,5,False
mdehoog,2,https://github.com/mdehoog,User,False,4713,0,0,0,30,270,7,False
reds,2,https://github.com/reds,User,False,6014,0,0,0,29,19,40,False
9547,2,https://github.com/9547,User,False,2796,0,0,0,24,7,0,False
tynes,2,https://github.com/tynes,User,False,4017,0,0,0,30,857,35,False
marcindsobczak,2,https://github.com/marcindsobczak,User,False,1492,0,0,0,5,7,0,False
liangdzou,2,https://github.com/liangdzou,User,False,4752,0,0,0,4,17,0,False
svenski123,2,https://github.com/svenski123,User,False,3701,0,0,0,28,6,0,False
keroro520,2,https://github.com/keroro520,User,False,4616,0,0,0,30,64,4,False
keienWang,2,https://github.com/keienWang,User,False,2370,30,30,15,30,28,54,False
justindhillon,2,https://github.com/justindhillon,User,False,512,30,30,30,30,39,21,False
jyap808,2,https://github.com/jyap808,User,False,5058,30,30,30,30,121,198,False
JerzyLa,2,https://github.com/JerzyLa,User,False,3301,30,30,0,30,2,0,False
DragonDev1906,2,https://github.com/DragonDev1906,User,False,3850,30,30,30,30,13,15,False
wgliang,2,https://github.com/wgliang,User,False,3802,30,30,30,30,318,509,False
FlashSheridan,2,https://github.com/FlashSheridan,User,False,5034,30,30,30,30,19,3,False
FrankSzendzielarz,2,https://github.com/FrankSzendzielarz,User,False,2648,30,30,30,23,132,58,True
shapeshed,2,https://github.com/shapeshed,User,False,5935,30,30,30,30,568,74,False
GregTheGreek,2,https://github.com/GregTheGreek,User,False,3299,30,30,30,30,228,17,False
Eonblast,2,https://github.com/Eonblast,User,False,5404,0,0,0,18,72,614,False
htkao,2,https://github.com/htkao,User,False,4372,0,0,0,5,4,0,False
hqueue,2,https://github.com/hqueue,User,False,3769,0,0,0,30,39,0,False
hyunsooda,2,https://github.com/hyunsooda,User,False,3553,0,0,0,30,15,6,False
i-norden,2,https://github.com/i-norden,User,False,2830,0,0,0,30,66,4,False
quasilyte,2,https://github.com/quasilyte,User,False,4058,30,30,30,30,774,281,False
james-c,2,https://github.com/james-c,User,False,5570,11,11,2,13,14,6,False
cathalyst,2,https://github.com/cathalyst,User,False,2122,0,0,0,0,1,0,False
jeffprestes,2,https://github.com/jeffprestes,User,False,5162,30,30,30,30,452,112,False
jeffallen,2,https://github.com/jeffallen,User,False,4864,30,30,30,30,89,3,False
jeffwalsh,2,https://github.com/jeffwalsh,User,False,3839,16,9,12,17,22,9,False
6londe,1,https://github.com/6londe,User,False,3627,21,13,1,24,9,6,False
pip1998,1,https://github.com/pip1998,User,False,4448,13,10,13,30,8,2,False
charles-cooper,1,https://github.com/charles-cooper,User,False,4348,30,30,30,30,292,35,False
chawin-a,1,https://github.com/chawin-a,User,False,3697,22,13,2,21,17,5,False
lobatt,1,https://github.com/lobatt,User,False,4845,0,0,0,24,51,9,False
chikeichan,1,https://github.com/chikeichan,User,False,3824,0,0,0,30,194,1,False
