PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
1671065887,ishasaxena,updated from main,closed,2024-01-09T17:32:05Z,,2024-01-10T04:29:53Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1667441768,msambol,"Update review video count, add playlist for algorithm analysis",closed,2024-01-06T18:15:45Z,2024-01-06T19:37:39Z,2024-01-06T19:37:39Z,,main,sambol,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1660907142,Shaon2221,"Updated README-bn(Typo, Formatting, Linking issue).md ",closed,2024-01-01T06:47:43Z,2024-01-31T16:45:19Z,2024-01-31T16:45:19Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1660903264,Shaon2221,"Updated README-bn(typo, formatting, linking issue).md",closed,2024-01-01T06:37:42Z,,2024-01-01T06:46:30Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1660524081,achaval-tomas,"Corrected translations, added punctuation and fixed spelling mistakes.",closed,2023-12-30T23:30:13Z,2023-12-31T01:05:54Z,2023-12-31T01:05:54Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1646902802,kamegoro,Complete migration of Japanese translation update,closed,2023-12-16T11:42:34Z,2023-12-17T02:57:36Z,2023-12-17T02:57:36Z,,main,feature/updated-ja-translation,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1629058668,muratcansarkalkan,Update README-tr.md,closed,2023-12-04T20:43:33Z,2023-12-04T23:12:23Z,2023-12-04T23:12:23Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1602140725,ducdongmg,Update README-vi.md,closed,2023-11-15T08:53:31Z,2023-11-16T03:09:19Z,2023-11-16T03:09:19Z,,main,master,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1587063970,Nano-Muffin,test forking,closed,2023-11-04T13:38:07Z,,2023-11-04T13:39:14Z,,main,my-branch,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1586455706,kamegoro,End of Japanese translation of topic of study.,closed,2023-11-03T17:26:42Z,2023-11-03T23:50:57Z,2023-11-03T23:50:57Z,,main,feature/ja-translation-of-topic-of-study,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1584094085,kamegoro,Japanese translation of tree and sorting section,closed,2023-11-02T10:55:32Z,2023-11-03T15:22:24Z,2023-11-03T15:22:25Z,,main,feature/ja-translation-of-trees-and-sorting-section,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1582652402,kamegoro,Fixes where listings are not valid,closed,2023-11-01T13:15:50Z,2023-11-01T15:29:21Z,2023-11-01T15:29:21Z,,main,feature/markdown-notation-corrections,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1582631691,kamegoro,Translated to other knowledge items in the research themes section,closed,2023-11-01T13:02:25Z,2023-11-01T15:26:26Z,2023-11-01T15:26:26Z,,main,feature/translation-of-research-topic-sections,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1579010364,kamegoro,Remove trailing spaces at end of text,closed,2023-10-30T12:53:23Z,2023-10-30T16:18:39Z,2023-10-30T16:18:39Z,,main,feature/remove-trailing-spaces-at-end-of-text,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1578997928,kamegoro,Complete transition of study plan sections,closed,2023-10-30T12:46:39Z,2023-10-30T16:20:09Z,2023-10-30T16:20:10Z,,main,feature/translation-of-the-study-plan-section,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1578270756,comrade3X,Src/data structures/array,closed,2023-10-30T04:18:04Z,,2023-10-30T04:20:26Z,,main,src/data-structures/array,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1577717528,kamegoro,Corrected and updated Japanese translation.,closed,2023-10-29T01:39:26Z,2023-10-29T17:18:59Z,2023-10-29T17:18:59Z,,main,feature/ja-translation-corrections-and-updates,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1572144461,tmsagarofficial,Update README.md Grammatically,closed,2023-10-25T04:48:25Z,2023-10-25T15:26:42Z,2023-10-25T15:26:42Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1570210459,cuongtop4598,update readme,closed,2023-10-24T01:58:52Z,,2023-10-24T02:03:07Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1570108053,achaval-tomas,"Correct translation for Graphs is ""Grafos"" instead of ""Graficos"". Fixed that!",closed,2023-10-23T23:36:24Z,2023-10-24T00:24:02Z,2023-10-24T00:24:02Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
