pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
4608,1,1,3,0,0.0,closed,False,False
4602,103,17,2,0,0.0,closed,False,False
4601,99,17,2,0,0.0,closed,False,False
4599,519,7,9,0,0.0,closed,False,False
4597,99,17,2,0,0.0,closed,False,False
4590,5,5,4,0,0.0,closed,True,True
4589,4,3,8,0,0.0,closed,False,False
4588,3,3,3,0,0.0,closed,False,False
4583,4,4,2,0,0.0,closed,True,True
4578,1,1,4,0,0.0,closed,True,True
4577,9,9,0,0,0.0,closed,False,False
4576,1,1,0,0,0.0,closed,False,False
4575,1,1,1,0,0.0,closed,False,False
4570,57,23,9,0,0.0,closed,False,False
4567,23,23,7,0,0.0,closed,False,False
4566,8205,8366,0,0,0.0,closed,False,False
4564,1,1,2,0,0.0,closed,True,True
4563,11,1,1,0,0.0,closed,True,True
4561,14,8,6,3,1.5,closed,False,False
4560,5,1,4,0,0.0,closed,True,True
4558,12,12,7,0,0.0,closed,True,True
4557,24,24,7,0,0.0,closed,True,True
4556,2,2,0,0,0.0,closed,False,False
4555,4,4,0,0,0.0,closed,False,False
4554,2,2,2,0,0.0,closed,False,False
4553,61,12,1,1,0.5,closed,True,True
4551,1,1,3,0,0.0,closed,True,True
4548,45,46,11,1,0.25,closed,False,False
4546,37613,24496,2,0,0.0,closed,False,False
4544,4,4,2,0,0.0,closed,True,True
4539,17,0,1,0,0.0,closed,False,False
4538,17,0,0,0,0.0,closed,False,False
4537,15,0,2,0,0.0,closed,False,False
4534,1,1,1,0,0.0,closed,False,False
4533,996,996,4,2,0.6666666666666666,closed,False,False
4528,4,1,13,0,0.0,closed,True,True
4527,6,6,3,0,0.0,closed,True,True
4525,11383,177,2,0,0.0,closed,True,True
4521,1,1,1,0,0.0,closed,False,False
4520,5,5,1,0,0.0,closed,False,False
4515,19,0,5,0,0.0,closed,False,False
4509,26,4,3,5,1.6666666666666667,closed,False,False
4495,13,0,2,2,1.0,closed,True,True
4492,30,30,5,0,0.0,closed,True,True
4491,10,10,1,0,0.0,closed,False,False
4478,1,1,0,0,0.0,closed,True,True
4475,1758,1811,6,0,0.0,closed,False,False
4470,6,2,20,0,0.0,closed,True,True
4466,0,2,0,0,0.0,closed,True,True
4463,2,1,4,0,0.0,closed,True,True
4458,5,5,2,0,0.0,closed,True,True
4457,5,5,0,0,0.0,closed,False,False
4456,5,5,1,0,0.0,closed,False,False
4455,3,1,3,0,0.0,closed,True,True
4453,36,3,0,0,0.0,closed,True,True
4446,1,1,1,0,0.0,closed,True,True
4445,14,14,0,0,0.0,closed,True,True
4444,1,1,5,0,0.0,closed,False,False
4433,28,4,5,2,2.0,closed,False,False
4430,17,17,2,0,0.0,closed,True,True
4423,315,0,5,0,0.0,closed,True,True
4420,22,20,3,0,0.0,closed,False,False
4418,22,20,0,0,0.0,closed,False,False
4417,45,16,2,3,1.0,closed,True,True
4413,46,16,1,0,0.0,closed,True,True
4410,29,14,4,0,0.0,closed,True,True
4403,2,0,3,0,0.0,closed,False,False
4399,86,0,5,0,0.0,closed,False,False
4395,5,1,0,0,0.0,closed,True,True
4392,434,130,1,0,0.0,closed,True,True
4391,1,1,1,0,0.0,closed,True,True
4388,62,104,1,0,0.0,closed,False,False
4384,0,0,0,0,0,closed,False,False
4383,47,89,1,0,0.0,closed,False,False
4382,3754,3796,1,0,0.0,closed,False,False
4379,4,4,4,0,0.0,closed,True,True
4378,4,0,0,0,0.0,closed,True,True
4377,21,1,2,0,0.0,closed,True,True
4372,291,0,3,0,0.0,closed,True,True
4371,3,2,0,0,0.0,closed,True,True
4368,12,10,5,0,0.0,closed,True,True
4367,43,2,8,0,0.0,closed,False,False
4366,216,0,1,0,0.0,closed,False,False
4365,293,2,4,0,0.0,closed,False,False
4364,291,0,3,2,0.13333333333333333,closed,False,False
4363,291,0,4,0,0.0,closed,False,False
4362,298,0,1,0,0.0,closed,False,False
4361,19,12,4,4,2.0,closed,True,True
4360,9,2,1,1,0.3333333333333333,closed,True,True
4359,32,32,0,0,0.0,closed,True,True
4357,1,1,0,0,0.0,closed,True,True
4351,2,2,3,0,0.0,closed,False,False
4350,3,3,5,0,0.0,closed,False,False
4343,4,1,1,0,0.0,closed,False,False
4341,30,5,5,0,0.0,closed,True,True
4338,146,39,14,16,1.3333333333333333,closed,True,True
4336,1,1,1,0,0.0,closed,True,True
4335,268,0,1,0,0.0,closed,True,True
4332,33,8,1,0,0.0,closed,True,True
4326,3,3,3,0,0.0,closed,True,True
4312,2,2,2,0,0.0,closed,True,True
4310,27,9,4,0,0.0,closed,True,True
4303,10,10,2,0,0.0,closed,False,False
4296,57,4,2,2,1.0,closed,False,False
4289,1,1,1,0,0.0,closed,True,True
4275,11,3,5,3,3.0,closed,False,False
4271,12,12,1,0,0.0,closed,True,True
4267,12,12,12,0,0.0,closed,True,True
4264,3,73,2,0,0.0,closed,False,False
4255,5,1,3,0,0.0,closed,True,True
4254,1,1,2,5,5.0,closed,False,False
4248,2,2,1,0,0.0,closed,False,False
4247,2,2,3,0,0.0,closed,False,False
4246,6,2,8,0,0.0,closed,True,True
4243,16,0,2,0,0.0,closed,False,False
