Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
dependabot[bot],114,https://github.com/apps/dependabot,Bot,False,2132,30,30,0,0,0,0,False
deokjinkim,109,https://github.com/deokjinkim,User,False,4154,0,0,0,16,18,0,False
AndreasMadsen,105,https://github.com/AndreasMadsen,User,False,5190,0,0,0,30,671,261,False
juanarbol,104,https://github.com/juanarbol,User,False,3302,0,0,0,30,178,12,False
mmarchini,101,https://github.com/mmarchini,User,False,4336,0,0,0,30,318,25,False
theanarkh,96,https://github.com/theanarkh,User,False,3100,0,0,0,30,795,50,False
silverwind,95,https://github.com/silverwind,User,False,5664,0,0,0,30,608,14,False
eugeneo,91,https://github.com/eugeneo,User,False,5379,0,0,0,29,70,11,False
joaocgreis,89,https://github.com/joaocgreis,User,False,5615,0,0,0,30,124,4,False
BethGriggs,88,https://github.com/BethGriggs,User,False,3854,0,0,0,30,0,47,False
himself65,88,https://github.com/himself65,User,False,3458,0,0,0,30,5529,106,False
watilde,87,https://github.com/watilde,User,False,4666,0,0,0,30,719,16,False
lundibundi,86,https://github.com/lundibundi,User,False,3782,0,0,0,30,202,21,False
daeyeon,83,https://github.com/daeyeon,User,False,4024,0,0,0,16,52,10,False
ryzokuken,82,https://github.com/ryzokuken,User,False,3518,0,0,0,30,721,18,False
npm-robot,82,https://github.com/npm-robot,User,False,2812,0,0,0,0,15,0,False
zcbenz,78,https://github.com/zcbenz,User,False,5103,0,0,0,30,7497,385,False
bzoz,77,https://github.com/bzoz,User,False,3267,0,0,0,30,40,12,False
jbergstroem,76,https://github.com/jbergstroem,User,False,5520,0,0,0,30,229,9,False
VoltrexKeyva,75,https://github.com/VoltrexKeyva,User,False,1803,0,0,0,30,151,11,False
bcoe,74,https://github.com/bcoe,User,False,5492,0,0,0,30,1676,1209,False
maclover7,74,https://github.com/maclover7,User,False,4449,0,0,30,30,201,1,False
gibfahn,73,https://github.com/gibfahn,User,False,3375,30,30,30,30,329,65,False
GeoffreyBooth,73,https://github.com/GeoffreyBooth,User,False,5225,30,30,30,30,236,21,False
orangemocha,73,https://github.com/orangemocha,User,False,4695,30,24,30,16,148,2,False
JacksonTian,72,https://github.com/JacksonTian,User,False,5336,30,30,30,30,21251,1689,False
ruyadorno,72,https://github.com/ruyadorno,User,False,5455,30,30,30,30,852,45,False
avivkeller,72,https://github.com/avivkeller,User,False,2502,30,30,30,30,68,8,False
ZYSzys,71,https://github.com/ZYSzys,User,False,3022,0,0,0,30,239,1351,False
gireeshpunathil,69,https://github.com/gireeshpunathil,User,False,4044,0,0,0,30,237,0,False
cclauss,64,https://github.com/cclauss,User,False,4372,0,0,0,30,4462,27,False
srl295,62,https://github.com/srl295,User,False,4993,0,0,0,30,418,17,False
mmalecki,58,https://github.com/mmalecki,User,False,5075,0,0,0,30,602,110,False
Flarna,58,https://github.com/Flarna,User,False,3216,0,0,0,9,54,0,False
bengl,57,https://github.com/bengl,User,False,5679,0,0,0,30,277,108,False
yorkie,57,https://github.com/yorkie,User,False,4606,0,0,0,30,2607,15,False
dnlup,55,https://github.com/dnlup,User,False,3395,0,0,0,30,38,60,False
seishun,55,https://github.com/seishun,User,False,4930,30,30,30,30,195,1278,False
ChALkeR,54,https://github.com/ChALkeR,User,False,5375,30,30,30,30,628,1,False
ShogunPanda,53,https://github.com/ShogunPanda,User,False,5484,30,30,30,30,246,493,False
fhinkel,53,https://github.com/fhinkel,User,False,5706,30,30,30,30,1385,35,False
cola119,51,https://github.com/cola119,User,False,3067,30,30,30,30,62,20,False
bmeck,51,https://github.com/bmeck,User,False,5435,30,30,30,30,649,38,False
trivikr,51,https://github.com/trivikr,User,False,3370,30,30,30,30,471,6,False
edsadr,51,https://github.com/edsadr,User,False,4845,30,30,30,30,285,39,False
XadillaX,50,https://github.com/XadillaX,User,False,4470,30,30,30,30,3870,794,False
