Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
ordinarycas,1,https://github.com/ordinarycas,User,False,3230,8,6,3,26,19,4,False
norbertsongin,1,https://github.com/norbertsongin,User,False,3949,19,15,12,2,3,0,False
NitinRamnani,1,https://github.com/NitinRamnani,User,False,3337,24,15,2,30,1,1,False
nisarhassan12,1,https://github.com/nisarhassan12,User,False,2251,30,30,30,30,316,4,False
galkin,1,https://github.com/galkin,User,False,4113,30,30,30,24,141,25,False
ndelvalle,1,https://github.com/ndelvalle,User,False,4016,30,30,30,14,122,1989,False
nickjuntilla,1,https://github.com/nickjuntilla,User,False,4810,9,5,30,30,17,7,False
echelonnought,1,https://github.com/echelonnought,User,False,2121,17,15,1,30,3,3,False
ckng0221,1,https://github.com/ckng0221,User,False,1451,30,30,9,26,6,1,False
nettofarah,1,https://github.com/nettofarah,User,False,5399,30,30,0,30,309,543,False
nlf,1,https://github.com/nlf,User,False,5251,0,0,0,30,384,2845,False
snamiki1212,1,https://github.com/snamiki1212,User,False,2880,0,0,0,30,41,7,False
naronchen,1,https://github.com/naronchen,User,False,1592,0,0,0,30,6,4,False
0o001,1,https://github.com/0o001,User,False,4311,0,0,0,30,346,14,False
mnomanmemon,1,https://github.com/mnomanmemon,User,False,3780,0,0,0,27,5,15,False
iwata,1,https://github.com/iwata,User,False,5649,0,0,0,30,25,194,False
MoPaMo,1,https://github.com/MoPaMo,User,False,1690,0,0,0,30,9,0,False
MoSattler,1,https://github.com/MoSattler,User,False,1761,0,0,0,16,8,0,False
Creaous,1,https://github.com/Creaous,User,False,1679,0,0,0,30,31,8,False
petrovmiroslav,1,https://github.com/petrovmiroslav,User,False,2245,8,6,4,30,0,0,False
bananaoomarang,1,https://github.com/bananaoomarang,User,False,5013,30,30,24,30,51,508,False
MikeBishop,1,https://github.com/MikeBishop,User,False,4313,30,30,30,30,44,103,False
MiguelMadero,1,https://github.com/MiguelMadero,User,False,5873,30,30,30,30,40,24,False
notbucai,1,https://github.com/notbucai,User,False,2682,22,16,30,30,77,185,False
multicolaure,1,https://github.com/multicolaure,User,False,2353,4,3,3,7,0,0,False
msangui,1,https://github.com/msangui,User,False,5074,9,2,1,30,4,5,False
moonion,1,https://github.com/moonion,User,False,4890,30,30,1,30,1,1,False
mkusaka,1,https://github.com/mkusaka,User,False,2963,30,30,15,30,14,7,False
mia-z,1,https://github.com/mia-z,User,False,4887,25,19,12,30,3,23,False
marcinx,1,https://github.com/marcinx,User,False,4338,0,0,0,30,6,0,False
littledian,1,https://github.com/littledian,User,False,3102,0,0,0,6,8,0,False
lcysgsg,1,https://github.com/lcysgsg,User,False,3190,0,0,0,30,4,14,False
kuroino721,1,https://github.com/kuroino721,User,False,2019,0,0,0,2,0,0,False
ken-gladeye,1,https://github.com/ken-gladeye,User,False,1731,0,0,0,1,0,0,False
jennynju,1,https://github.com/jennynju,User,False,2222,0,0,0,4,0,0,False
zgayjjf,1,https://github.com/zgayjjf,User,False,2978,0,0,0,30,65,4,False
jdrydn,1,https://github.com/jdrydn,User,False,5264,0,0,0,14,42,8,False
ibci,1,https://github.com/ibci,User,False,4065,0,0,0,0,4,0,False
huangzuizui,1,https://github.com/huangzuizui,User,False,3595,0,0,0,18,9,232,False
howel52,1,https://github.com/howel52,User,False,3741,30,30,30,30,115,0,False
hippo2cat,1,https://github.com/hippo2cat,User,False,2033,3,3,4,20,2,0,False
lmeraki,1,https://github.com/lmeraki,User,False,2258,5,3,2,8,6,0,False
hcwhan,1,https://github.com/hcwhan,User,False,3962,21,14,16,7,7,0,False
skarbovskiy,1,https://github.com/skarbovskiy,User,False,4091,30,30,24,30,5,3,False
felipedamin,1,https://github.com/felipedamin,User,False,2464,4,4,0,9,1,4,False
fanguangyi,1,https://github.com/fanguangyi,User,False,2393,1,1,0,6,6,0,False
ecyrbe,1,https://github.com/ecyrbe,User,False,5107,30,30,30,30,190,2012,False
hainenber,1,https://github.com/hainenber,User,False,2407,30,30,30,30,17,1,False
yionr,1,https://github.com/yionr,User,False,2746,30,29,30,30,3,3,False
xlaguna,1,https://github.com/xlaguna,User,False,2097,0,0,0,3,0,0,False
visortelle,1,https://github.com/visortelle,User,False,3773,0,0,0,30,61,110,False
vandosant,1,https://github.com/vandosant,User,False,4123,0,0,0,30,37,0,False
stevenp,1,https://github.com/stevenp,User,False,5513,0,0,0,28,9,3,False
shravan20,1,https://github.com/shravan20,User,False,2201,0,0,0,30,81,11,False
s-sasaki-0529,1,https://github.com/s-sasaki-0529,User,False,3353,0,0,0,30,9,39,False
secondl1ght,1,https://github.com/secondl1ght,User,False,1359,0,0,0,30,156,18,False
scarf005,1,https://github.com/scarf005,User,False,1993,0,0,0,30,127,10,False
samueleaton,1,https://github.com/samueleaton,User,False,3783,0,0,0,30,111,89,False
sakarit,1,https://github.com/sakarit,User,False,762,0,0,0,0,0,0,False
ryiwamoto,1,https://github.com/ryiwamoto,User,False,4149,16,15,0,30,3,15,False
rupertrutland,1,https://github.com/rupertrutland,User,False,4834,7,4,3,0,9,0,False
rockcs1992,1,https://github.com/rockcs1992,User,False,3315,15,14,14,30,6,4,False
reslear,1,https://github.com/reslear,User,False,3555,30,30,30,30,24,9,False
relbns,1,https://github.com/relbns,User,False,1356,19,13,1,16,1,0,False
ready-research,1,https://github.com/ready-research,User,False,1585,30,30,22,30,3,0,False
rafw87,1,https://github.com/rafw87,User,False,4162,30,30,14,30,4,13,False
prianyu,1,https://github.com/prianyu,User,False,3823,4,1,5,30,5,117,False
pbarbiero,1,https://github.com/pbarbiero,User,False,3152,20,17,25,3,5,302,False
dhcmrlchtdj,1,https://github.com/dhcmrlchtdj,User,False,5693,30,28,30,30,51,33,False
neilnaveen,1,https://github.com/neilnaveen,User,False,2379,0,0,0,30,32,3,False
ValeraS,1,https://github.com/ValeraS,User,False,3664,0,0,0,30,12,1,False
valentin-panov,1,https://github.com/valentin-panov,User,False,1768,0,0,0,30,11,0,False
usman250994,1,https://github.com/usman250994,User,False,3516,0,0,0,30,3,4,False
tybro0103,1,https://github.com/tybro0103,User,False,5657,0,0,0,13,22,82,False
trim21,1,https://github.com/trim21,User,False,3490,0,0,0,30,187,30,False
tony-kerz,1,https://github.com/tony-kerz,User,False,4830,0,0,0,30,12,3,False
Secreto31126,1,https://github.com/Secreto31126,User,False,2216,0,0,0,20,29,170,False
guuido,1,https://github.com/guuido,User,False,3175,0,0,0,6,2,1,False
Frugghi,1,https://github.com/Frugghi,User,False,4897,30,30,5,30,57,556,False
KyorCode,1,https://github.com/KyorCode,User,False,4666,26,20,19,26,6,0,False
TimJohns,1,https://github.com/TimJohns,User,False,4757,18,17,17,13,13,11,False
timgates42,1,https://github.com/timgates42,User,False,2186,30,30,30,30,183,1,False
TimWolla,1,https://github.com/TimWolla,User,False,5472,30,30,30,30,154,347,False
trodrigues,1,https://github.com/trodrigues,User,False,5918,30,30,30,30,127,25,False
ThomasLandauer,1,https://github.com/ThomasLandauer,User,False,4902,30,30,30,30,18,0,False
ehrhart,1,https://github.com/ehrhart,User,False,4837,30,30,30,30,16,14,False
theikkila,1,https://github.com/theikkila,User,False,5121,30,30,30,30,39,74,False
tredondo,1,https://github.com/tredondo,User,False,3729,30,30,30,30,13,0,False
taylorflatt,1,https://github.com/taylorflatt,User,False,4135,0,0,0,30,24,62,False
ikea-dless,1,https://github.com/ikea-dless,User,False,4043,0,0,0,30,16,3,False
ohtaeg,1,https://github.com/ohtaeg,User,False,3140,0,0,0,30,43,2,False
svenefftinge,1,https://github.com/svenefftinge,User,False,5292,0,0,0,30,339,0,False
sumanla13a,1,https://github.com/sumanla13a,User,False,3924,0,0,0,30,9,1,False
duibu05,1,https://github.com/duibu05,User,False,3681,0,0,0,10,1,0,False
dublx,1,https://github.com/dublx,User,False,4981,0,0,0,30,27,49,False
drawski,1,https://github.com/drawski,User,False,4420,8,5,4,12,4,3,False
chenjigeng,1,https://github.com/chenjigeng,User,False,3435,30,30,30,30,216,409,False
caikan,1,https://github.com/caikan,User,False,3379,30,15,30,30,1,0,False
bushuai,1,https://github.com/bushuai,User,False,4623,30,30,1,30,73,16,False
yxwzaxns,1,https://github.com/yxwzaxns,User,False,4078,30,30,5,30,313,30,False
zoran995,1,https://github.com/zoran995,User,False,3209,30,30,30,16,12,10,False
sartoshi-foot-dao,1,https://github.com/sartoshi-foot-dao,User,False,1096,30,30,30,3,7,0,False
xchunzhao,1,https://github.com/xchunzhao,User,False,3494,12,7,29,30,35,2,False
zaosoula,1,https://github.com/zaosoula,User,False,4621,30,30,16,30,37,27,False
zachlysobey,1,https://github.com/zachlysobey,User,False,4790,30,30,30,30,42,8,False
delventhalz,1,https://github.com/delventhalz,User,False,3798,0,0,0,30,68,16,False
vwxyutarooo,1,https://github.com/vwxyutarooo,User,False,4135,0,0,0,27,25,68,False
kingyue737,1,https://github.com/kingyue737,User,False,2446,0,0,0,30,28,0,False
bjesus,1,https://github.com/bjesus,User,False,5843,0,0,0,30,229,235,False
ryouaki,1,https://github.com/ryouaki,User,False,3737,0,0,0,30,232,438,False
wolframkriesing,1,https://github.com/wolframkriesing,User,False,5670,0,0,0,30,153,35,False
winniehell,1,https://github.com/winniehell,User,False,4688,0,0,0,8,13,0,False
Viktor6713,1,https://github.com/Viktor6713,User,False,2914,0,0,0,8,0,0,False
victorhermes,1,https://github.com/victorhermes,User,False,2957,0,15,1,30,31,6,False
VictorAugDB,1,https://github.com/VictorAugDB,User,False,2118,30,30,1,30,28,2,False
